선정 여부,주차,신청 번호,신청 일자,시작 일자,브랜드,,타이틀,프로모션 내용,URL,이미지,비고,팀명
,18,599256,2026-04-30 10:00:00,2026-04-30 10:00:00,suare,수아레 X 핏더사이즈 [콜라보] 발매,수아레 X 핏더사이즈 [콜라보] 발매,수아레 X 핏더사이즈 [콜라보] 발매,https://www.musinsa.com/brand/suare?gf=A,,,무신사남성패션
,18,615357,2026-04-30 15:00:00,2026-04-30 15:00:00,umbro,주목할만한 스포츠 브랜드,스포츠 브랜드 최대 70%할인 +20%쿠폰,최대 70% 할인 + 최대 20% 쿠폰,https://www.musinsa.com/campaign/2605_sportsbrand	,,,KAM
,18,612160,2026-05-01 2:00:00,2026-05-01 2:00:00,noice,노이스 X 공각기동대 [콜라보] 발매,노이스 X 공각기동대,노이스 X 공각기동대,HTTPS://TBD,,상품 및 자료 등록 예정,무신사남성패션
,18,612469,2026-05-01 2:00:00,2026-05-01 2:00:00,wednesdayoasisforwomen,웬즈데이오아시스 포 우먼x정무드,웬즈데이오아시스 포 우먼x정무드,무신사 에디션,https://www.musinsa.com/brand/wednesdayoasisforwomen/contents,,랜딩 링크 & UID 교체 예정,여성패션
,18,612546,2026-05-01 2:00:00,2026-05-01 2:00:00,브랜드ID,[무신사 드롭] 데스게임 보드게임,[무신사 드롭] 데스게임 보드게임,[무신사 드롭] 데스게임 보드게임,https://www.musinsa.com/content/추후기재,,브랜드숍 생성 중 - UID 추후 확인 예정,트렌드상품 & IP 기획
,18,613044,2026-05-01 2:00:00,2026-05-01 2:00:00,aestura,에스트라 더마 UV X 위글위글 GWP 컬래버,에스트라 더마 UV X 위글위글 ,"에스트라 더마 UV 구매 시, 위글위글 사은품 증정",https://www.musinsa.com/content/1494598600996402071,,"1. 이슈: 에스트라 더마UV365 X 위글위글 GWP 콜라보
2. 판매처: 무신사 포함 버티컬 3사
3. 프로모션
 - 구매 금액별 혜택 운영
  : 더마UV365 2입 구성 구매 시 ) 위글위글 파우치 1:1 증정 (1,500개 한정 수량)
  : 6만원 이상 구매 시) 위글위글 스크런치 증정(500개 한정)
  : 9만원 이상 구매 시) 위글위글 키링 증정(300개 한정)
  : 12만원 이상 구매 시) 위글위글 보냉백 증정 (500개 한정)
4. 비고 : 5/12(화) 라이브 연계 (인플루언서 땡절스 출연) ",뷰티1
,18,613082,2026-05-01 2:00:00,2026-05-01 2:00:00,reebok,리복 x 발란사 1차 컬렉션 발매,리복 x 발란사 컬래버레이션 발매,리복 x 발란사 컬래버레이션 발매,https://www.musinsa.com/brand/reebok/products?gf=A,,"링크 추후 에디션 URL 교체 필요
상품 등록 전",무신사풋웨어
,18,613132,2026-05-01 2:00:00,2026-05-01 2:00:00,illiyoon,일리윤 X 몬치치 컬래버,일리윤 X 몬치치 컬래버,"일리윤 X 몬치치, 아토로션 & 탑투터워시 기획세트 구매 시 몬치치 사은품 증정(복주머니 파우치, 일러스트 스티커)",https://www.musinsa.com/content/1494602948535105086,,"[몬치치]세라마이드 아토 로션 600ml 구매 시, 몬치치 복주머니 파우치
[몬치치]세라마이드아토6.0탑투토워시 500ML+리필 구매 시, 몬치치 일러스트 스티커
7만원 구매 시 몬치치 테이블 증정(한정수량 300개)",뷰티1
,18,613444,2026-05-01 2:00:00,2026-05-01 2:00:00,musinsacampaign,5월 멤버스데이 앱푸시,무신사 멤버스데이,5월 멤버스데이,https://www.musinsa.com/campaign/membersday_2605,https://image.msscdn.net/campaign_service/images/cpcms/2026/f991c13943914432a64736831b525a0b.jpg,"(광고)첫 결제시 3만원 즉시 할인 /무신사 삼성카드로 3만1천원만 결제해도 즉시 적용/수신거부 : 메인 상단 알림 > 설정 > 알림 OFF

(5/1 캠페인 갱신일자 발송 희망)",전사캠페인
,18,614655,2026-05-01 2:00:00,2026-05-01 2:00:00,deusexmachina,데우스 엑스 마키나 26 SS 팝업 특별기획전,데우스 엑스 마키나 26 SS 신상,데우스 엑스 마키나 26 SS 컬렉션,https://www.musinsa.com/content/1492158579239130421,,,무신사글로벌패션
,18,615438,2026-05-01 2:00:00,2026-05-01 2:00:00,spao,스파오 | 트릭컬 리바이브 한정발매,스파오 | 트릭컬 리바이브 한정발매,스파오 | 트릭컬 리바이브 한정발매,https://www.musinsa.com/content/,,,KAM
,18,615900,2026-05-01 2:00:00,2026-05-01 2:00:00,newbalance,뉴발란스 썸머런팩 러닝화 1080V5 & REBELV5 신규발매,뉴발란스 썸머런팩 러닝화 1080V5 & REBELV5 신규발매,뉴발란스 러닝화 여름 콜렉션 버젼업 발매,https://www.musinsa.com/content/1495695847929877332,https://image.msscdn.net/cms/v2/content/cms_57b1b760-8296-4.png,,무신사풋웨어
,18,613445,2026-05-03 2:00:00,2026-05-03 2:00:00,musinsacampaign,5월 멤버스데이 앱푸시,5월 멤버스데이,5월 멤버스데이,https://www.musinsa.com/campaign/membersday_2605,https://image.msscdn.net/campaign_service/images/cpcms/2026/f991c13943914432a64736831b525a0b.jpg,"(광고)무신사 삼성카드 1만원 즉시 할인/멤버스데이 한정 혜택/수신거부 : 메인 상단 알림 > 설정 > 알림 OFF
(5/1 캠페인 마지막날 발송 희망)",전사캠페인
,19,598334,2026-05-04 2:00:00,2026-05-04 2:00:00,브랜드ID,캔메이크 파우더 치크 무신사 단독 발매,캔메이크 파우더 치크 무신사 단독 발매,캔메이크 파우더 치크 단독 발매,https://www.musinsa.com/content/,,쇼케이스 링크 생성 전으로 임의 기재 (추후 업데이트 예정),뷰티2
,19,604956,2026-05-04 2:00:00,2026-05-04 2:00:00,kolonsport,코오롱스포츠 X 오름 스페셜,코오롱스포츠 X 오름 ,코오롱스포츠 X 오름 신상 한정 발매,,,,아웃도어
,19,613219,2026-05-04 2:00:00,2026-05-04 2:00:00,kirsh,키르시 x 챠미키티 무신사 에디션,키르시 x 챠미키티 무신사 에디션,단독 발매,https://drive.google.com/drive/folders/1rvh0t79zH3jzJm0VjH7QeUucV3GJQaAZ?ths=true,,,여성패션
,19,615153,2026-05-04 2:00:00,2026-05-04 2:00:00,foowearcategorymkt,5월 킥스위크_앱푸시,룩에 킥이 될 슈즈\n최대 20% 쿠폰,최대 70% 할인 + 20% 쿠폰,https://www.musinsa.com/campaign/kicksweek2605/0,,,스포츠카테고리마케팅
,19,616042,2026-05-04 9:00:00,2026-05-04 9:00:00,weverse,[앨범] 코르티스,[앨범] 코르티스,코르티스 신보 발매, https://www.musinsa.com/content/추후기재,,,트렌드상품 & IP 기획
,19,612574,2026-05-05 2:00:00,2026-05-05 2:00:00,whizzy,위찌 × 뿔바투 무신사 단독 발매,위찌 × 뿔바투 단독 발매,위찌 × 뿔바투 단독 발매 ,,,,뷰티2
,19,598450,2026-05-06 2:00:00,2026-05-06 2:00:00,extreme,익스트림 × 우형재 공동개발 EAA 단독 선론칭,익스트림 × 우형재 공동개발 EAA 단독 선론칭,익스트림 × 우형재 공동개발 EAA 단독 선론칭,https://www.musinsa.com/content/,,쇼케이스 URL 생성 전으로 임의 기재 (추후 업데이트 예정),뷰티2
,19,613266,2026-05-07 2:00:00,2026-05-07 2:00:00,belier,벨리에X후디진호 [콜라보] 발매 (별주컬러 아이템),벨리에X후디진호 [콜라보] 발매,벨리에X후디진호 [콜라보] 발매,https://www.musinsa.com/content/,,"상품 UID, 랜딩 URL 등록중이여서 확정되는대로 수정하겠습니다.",무신사남성패션
,19,613605,2026-05-07 2:00:00,2026-05-08 2:00:00,브랜드ID,4월 월간랭킹,랭킹 리포트로 보는 4월 트렌드,무신사 4월 월간 랭킹,https://www.musinsa.com/content/1496389493572847344 ,,"[앱푸시 문구]
랭킹 리포트로 보는 4월 트렌드

패션/슈즈/뷰티 카테고리 별
가장 사랑받은 브랜드 TOP 10 확인하기",브랜드마케팅2
,19,612862,2026-05-08 1:00:00,2026-05-08 1:00:00,wkndrs,[스페셜] 위캔더스 × 아놀드 파머 콜라보 발매,위캔더스 × 아놀드 파머 콜라보 발매,10% 할인 + 10% 쿠폰,https://www.musinsa.com/brand/wkndrs?gf=A,,스페셜 콘텐츠 링크 추후 기재,무신사유니섹스패션
,19,599225,2026-05-08 2:00:00,2026-05-08 2:00:00,musinsastandardsp,무신사 스탠다드 스포츠 × CASS 컬래버,무신사 스탠다드 스포츠 × CASS 컬래버,CASS 컬래버 러닝 아이템 단독 발매,,,"발매 예상 일자 :  5월 8일 전후 (입고 일정에 따라 변동 가능성 있음)
발매 상품 : 6 Style, 물류 상품별 100 pcs 발매 예정. (*총 2,200만원 물량)
무신사 라이브 병행 희망
사은품 : 카스 논알콜 팩 증정 모바일 쿠폰
",애슬레저
,19,608499,2026-05-08 2:00:00,2026-05-08 2:00:00,timberland,[무신사드롭] 팀버랜드 x 해칭룸,[무신사드롭] 팀버랜드 x 해칭룸,[무신사드롭] 팀버랜드 x 해칭룸,,,,트렌드상품 & IP 기획
,19,613122,2026-05-09 1:00:00,2026-05-09 1:00:00,stereophonicsound,Stereophonic Sound X Asian Pop Festival,Stereophonic Sound X Asian Pop Festival,스테레오포닉사운드 x 아시안팝 페스티벌 콜라보 굿즈 발매,https://www.musinsa.com/brand/stereophonicsound?gf=A,,"프로모션 기간 : 5/9 (토) 오전 10시 ~ 5/23 (토) 23시 59분
10% 할인 + 5% 쿠폰
*스페셜로 랜딩 수정 필요",무신사남성패션
,20,598670,2026-05-11 2:00:00,2026-05-11 2:00:00,sulwhasoo,설화수 쿠션 X 르쥬 컬래버 플랫폼 단독 선론칭,설화수 쿠션 X 르쥬 컬래버 플랫폼 단독 선론칭,설화수 쿠션 X 르쥬 컬래버 플랫폼 단독 선론칭 한정판 설화수르쥬  패키지 + 르쥬 굿즈 증정 ,https://www.musinsa.com/content/1484384598813690645,,"ㄴ르쥬 패키지 입힌 설화수 쿠션  + 르쥬 굿즈 증정 
ㄴ구매 1:1 증정품 지급 및 구매금액대 프로모션 진행
ㄴ마케팅 플랜: 메타광고 + 상품광고 
ㄴ선론칭 기간: 5/11~5/17, 5/18 이후 선론칭 소구 제외 필요",뷰티1
,20,612183,2026-05-11 2:00:00,2026-05-11 2:00:00,madden,매든 x 삼청수베니아 '댕댕런 캠페인',매든 x 삼청수베니아 '댕댕런 캠페인',매든 x 삼청수베니아 '댕댕런 캠페인' 협업,https://www.musinsa.com/brand/madden,,,무신사유니섹스패션
,20,613095,2026-05-11 2:00:00,2026-05-11 2:00:00,tawntoe,토앤토 X 산리오 컬래버레이션 발매,토앤토 X 산리오 컬래버레이션 발매,토앤토 X 산리오 컬래버레이션 발매,https://www.musinsa.com/brand/tawntoe?gf=A,,"상품 등록 중
링크 스페셜 링크 교체 예정",무신사풋웨어
,20,613253,2026-05-11 2:00:00,2026-05-11 2:00:00,snowpeakapparel,스노우피크 x BT21 콜라보 발매,BT21 콜라보 발매,스노우피크 x BT21 콜라보 발매,https://www.musinsa.com/brand/snowpeakapparel,,,아웃도어
,20,615302,2026-05-11 2:00:00,2026-05-11 2:00:00,snowpeakapparel,스노우피크 어패럴 x BT21 콜라보 발매,BT21 콜라보 발매,스노우피크 x BT21 콜라보 발매,https://www.musinsa.com/brand/snowpeakapparel,,,아웃도어
,20,581213,2026-05-11 10:00:00,2026-05-11 10:00:00,wellmadecom,WMC X 킥플립 민제 컬렉션 단독발매,WMC X 킥플립 민제 컬렉션 단독발매,WMC X 킥플립 민제 컬렉션 단독발매,https://www.musinsa.com/,,"9일 티징, 11일 발매",KAM
,20,591262,2026-05-11 10:00:00,2026-05-11 10:00:00,wellmadecom,WMC X 킥플립 민제 컬렉션 단독발매,WMC X 킥플립 민제\n컬렉션 단독발매,무신사 드롭 WMC X 킥플립 민제 컬렉션 단독발매,,,"5/11 발매, 5/9 티징",KAM
,20,609557,2026-05-12 1:00:00,2026-05-12 1:00:00,mahagrid,마하그리드 x 진격의 거인,x 진격의 거인 콜라보,진격의 거인 콜라보,,,,무신사유니섹스패션
,20,612117,2026-05-12 2:00:00,2026-05-12 2:00:00,1993studio,1993스튜디오 x 혜리 에디션,혜리 26 SU 에디션 ,무신사 에디션 혜리 단독 발매,https://www.musinsa.com/brand/1993studio,,,무신사유니섹스패션
,20,613105,2026-05-12 2:00:00,2026-05-12 2:00:00,reebok,리복 ULTRA LO 무신사 SMU 발매,리복 ULTRA LO 무신사 SMU 발매,리복 ULTRA LO 무신사 SMU 발매,https://www.musinsa.com/brand/reebok?gf=A,,링크 스페셜 URL 교체 예정,무신사풋웨어
,20,613226,2026-05-12 2:00:00,2026-05-12 2:00:00,secondmonolgue,세컨모놀로그 x 노유진 하프 니트 에디션,세컨모놀로그x노유진 하프 니트 에디션,세컨모놀로그x노유진 하프 니트 에디션 무신사 단독 발매,https://www.musinsa.com/brand/secondmonolgue?gf=A,,,무신사유니섹스패션
,20,612256,2026-05-13 2:00:00,2026-05-13 2:00:00,mainbooth,메인부스 x KISS 스페셜,메인부스 x KISS 콜라보레이션,메인부스 x 락밴드 KISS 콜라보,https://www.musinsa.com/brand/mainbooth,,,무신사유니섹스패션
,20,612298,2026-05-13 2:00:00,2026-05-13 2:00:00,discusathletic,디스커스 애슬레틱 x 스누피,디스커스 애슬레틱 x 스누피,콜라보 상품 발매,https://www.musinsa.com/brand/discusathletic?gf=A,,,무신사유니섹스패션
,20,611701,2026-05-14 2:00:00,2026-05-11 2:00:00,adidas,아디다스 메가제인 SMU 발매,아디다스 메가제인 SMU 발매,발매기념 15% 쿠폰,https://www.musinsa.com/content/,,"랜딩 URL 추후 기재 예정
저해상 에셋 4/28일
고해상 에셋, 5/7일",무신사풋웨어
,20,615319,2026-05-14 2:00:00,2026-05-14 2:00:00,emis,이미스X하바이아나스,이미스x하바이아나스,이미스X하바이아나스 단독 발매,https://www.musinsa.com/content/1496056189576141118,https://image.msscdn.net/cms/v2/content/cms_580877f2-65c6-4.jpg,,무신사잡화
,20,611692,2026-05-15 1:00:00,2026-05-15 1:00:00,timberland,팀버랜드Ⅹ써저리 6인치 부츠 한정 발매 및 재입고 ,팀버랜드Ⅹ써저리 6인치 부츠 ,팀버랜드Ⅹ써저리 6인치 부츠 ,https://www.musinsa.com/brand/timberland?gf=A,,"랜딩 URL, UID 추후 업데이트 예정",무신사풋웨어
,20,612526,2026-05-15 1:00:00,2026-05-15 1:00:00,ronron,론론 X 베티붑 에디션,론론 X 베티붑 에디션,론론 X 베티붑 콜라보 무신사 단독발매  에디션,https://www.musinsa.com/content/1494263179707095247,,,여성패션
,20,612360,2026-05-15 2:00:00,2026-05-15 2:00:00,brandmarketing,[브랜드마케팅2팀] 무신사 무진장 AI 공모전(공모전 안내 및 홍보),상상 그 이상 AI 영상 공모전 / 상품 1천만원과 무신사 광고 소재로 활용까지,다가올 무신사 무진장 성공 기원 광고제! 참여만 해도 무신사머니 5천원 선착순 지급,,,"- 무진장 D-한달, 무신사 무진장 공모전을 진행할 예정 (SNS에 무진장 KV가 많이 보이도록)
- 공모전 기간:(예선) 5/15(금)~6/5(금) / (본선) 6/14(일)~6/24(수)
- 공모전 안내 및 홍보 CMS 페이지로 랜딩",브랜드마케팅2
,20,613115,2026-05-15 2:00:00,2026-05-15 2:00:00,keen,킨 x OPEN YY 콜라보,킨 x OPEN YY,킨 x OPEN YY,https://www.musinsa.com/brand/keen?gf=A,,"상품 등록 중
랜딩 URL 추후 교체 예정",무신사풋웨어
,20,613234,2026-05-15 2:00:00,2026-05-15 2:00:00,gilaarchive,길라아카이브 X 마이네임이즈피터,길라아카이브 X 마이네임이즈피터,단독 발매,https://drive.google.com/drive/folders/1WPsl-SJKwuSgJQXwtxqVgauIx-Qopk6f?ths=true,,,여성패션
,20,605771,2026-05-16 15:00:00,2026-05-16 15:00:00,learve,르아브 X 우연,르아브 X 우연,르아브 X 우연,https://www.musinsa.com/brand/learve?gf=A,,"- 발매 시간 및 프로모션 기간 미정 (4월 말 업데이트 예상)
- 추후 스페셜 랜딩 수정
",무신사남성패션
,21,611724,2026-05-18 2:00:00,2026-05-18 2:00:00,crocs,크록스 에코 시티 어드벤처 클로그 무신사 단독 발매,크록스 에코 시티 어드벤처 클로그,크록스 에코 시티 어드벤처 클로그 무신사 단독 발매,https://www.musinsa.com/brand/crocs?gf=A,,"랜딩 URL, UID 업데이트 예정",무신사풋웨어
,21,606170,2026-05-20 2:00:00,2026-05-20 2:00:00,musinsastandard,무신사 스탠다드 X 서울 수비니어 발매,무신사 스탠다드 X 서울 수비니어 발매,무신사 스탠다드 X 서울 수비니어 발매,https://www.musinsa.com/brand/musinsastandard,,,유니섹스글로벌
,21,615768,2026-05-20 8:00:00,2026-05-20 8:00:00,musinsastandard,무탠다드 서울 수비니어 컬렉션,무탠다드 서울 수비니어 컬렉션 발매,협의중,https://www.musinsa.com/brand/musinsastandard?gf=A,,,유니섹스글로벌&MFS
,21,615137,2026-05-20 15:00:00,2026-05-20 15:00:00,samyang,삼양그룹 광고 쇼케이스 (1회차),보통 티가 아니다 스페셜티다, 삼양 X 무신사 SMU 발매,https://www.musinsa.com/,,,라이프
,22,615130,2026-05-25 15:00:00,2026-05-25 15:00:00,dragondiffusion,드래곤 디퓨전 메가 쇼케이스    ,드래곤 디퓨전 메가 쇼케이스    ,드래곤디퓨전 26SS단독발매,,,5월 2째주 모든 에셋 전달 가능  ,무신사잡화
,22,588671,2026-05-26 2:00:00,2026-05-26 2:00:00,geng,젠지 5월 유니폼 무신사 드롭 발매,젠지이스포츠 무신사 섬머 유니폼 발매,무신사와 함께하는 젠지의 26년 섬머 유니폼 발매입니다.,https://www.musinsa.com/content/1476760014915975500,https://image.msscdn.net/cms/v2/content/file_1772515497879_11503100_sytpbq.jpg,"5월 무신사 드롭 . 상품 UID, 랜딩 URL, 구글 드라이브, 모두 TBD 입니다.",버티컬스포츠
,22,598852,2026-05-26 10:00:00,2026-05-26 10:00:00,thelabbyblancdoux,더랩바이블랑두 X 48만 인플루언서 티뱃동생 공동개발 상품 무신사 단독 발매,48만 인플루언서 티뱃동생 공동개발 상품 무신사 에디션 단독 발매,48만 인플루언서 티뱃동생 공동개발 상품 무신사 에디션 단독 발매,https://www.musinsa.com/content/1484430229727227770,,,뷰티2
,23,599242,2026-06-02 2:00:00,2026-06-02 2:00:00,mixxo,미쏘x뷰티트레이너쭈언니 콜라보,미쏘x뷰티트레이너쭈언니 콜라보,미쏘x뷰티트레이너쭈언니 콜라보 에디션 발매,https://drive.google.com/drive/folders/13LCSltjUvAO7S-X0DJbxmFdq_QNXFLZ3,,,KAM
